Price,Area,AddressStreet,AddressStreetNumber,District,BedroomQuantity,Link,Latitue,Longitude,Source
250000,43,rua carazinho,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224316,Not published,Not published,FOXTER
220000,48,rua felipe de oliveira,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224318,Not published,Not published,FOXTER
795000,194,avenida lageado,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224320,Not published,Not published,FOXTER
680000,115,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224321,Not published,Not published,FOXTER
380000,101,rua sinimbu,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224325,Not published,Not published,FOXTER
349900,76,avenida taquara,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224332,Not published,Not published,FOXTER
450000,117,rua doutor joao dutra,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224341,Not published,Not published,FOXTER
230000,86,avenida protasio alves,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224355,Not published,Not published,FOXTER
980000,131,rua lagoinha,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224356,Not published,Not published,FOXTER
215000,44,avenida coronel lucas de oliveira,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224357,Not published,Not published,FOXTER
376000,76,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224358,Not published,Not published,FOXTER
924350,110,avenida taquara,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224366,Not published,Not published,FOXTER
800000,95,avenida soledade,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224368,Not published,Not published,FOXTER
1280000,209,rua dona oti,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224371,Not published,Not published,FOXTER
340000,90,avenida protasio alves,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224378,Not published,Not published,FOXTER
299000,42,avenida coronel lucas de oliveira,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224387,Not published,Not published,FOXTER
315000,71,rua coronel corte real,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224390,Not published,Not published,FOXTER
799000,105,avenida bage,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224392,Not published,Not published,FOXTER
190000,45,avenida coronel lucas de oliveira,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224407,Not published,Not published,FOXTER
250000,55,rua felizardo furtado,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224412,Not published,Not published,FOXTER
590000,92,avenida montenegro,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224417,Not published,Not published,FOXTER
645000,101,rua riveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224419,Not published,Not published,FOXTER
410000,65,rua joao abbott,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224420,Not published,Not published,FOXTER
265000,62,rua engenheiro antonio carlos tibirica,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224421,Not published,Not published,FOXTER
1480000,167,avenida toropi,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224429,Not published,Not published,FOXTER
255000,43,avenida lavras,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224430,Not published,Not published,FOXTER
385000,74,rua coronel corte real,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224437,Not published,Not published,FOXTER
395000,77,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224443,Not published,Not published,FOXTER
153000,32,rua artigas,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224450,Not published,Not published,FOXTER
240000,64,rua artigas,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224462,Not published,Not published,FOXTER
540000,89,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224476,Not published,Not published,FOXTER
480000,94,avenida lageado,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224479,Not published,Not published,FOXTER
695000,123,avenida bage,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224485,Not published,Not published,FOXTER
251000,42,avenida coronel lucas de oliveira,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224492,Not published,Not published,FOXTER
260000,76,rua barao do amazonas,Not published,petrópolis,4,https://www.foxterciaimobiliaria.com.br/imovel/224500,Not published,Not published,FOXTER
1377000,189,rua professor fitzgerald,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224513,Not published,Not published,FOXTER
154000,31,rua artigas,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224519,Not published,Not published,FOXTER
1180000,214,avenida encantado,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224520,Not published,Not published,FOXTER
194750,62,rua engenheiro antonio carlos tibirica,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224521,Not published,Not published,FOXTER
372500,87,rua eca de queiroz,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224547,Not published,Not published,FOXTER
133000,32,rua artigas,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224548,Not published,Not published,FOXTER
350000,103,avenida protasio alves,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224585,Not published,Not published,FOXTER
290000,65,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224589,Not published,Not published,FOXTER
395000,74,rua eca de queiroz,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224593,Not published,Not published,FOXTER
325000,86,avenida protasio alves,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224623,Not published,Not published,FOXTER
480000,103,rua coronel corte real,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224685,Not published,Not published,FOXTER
320000,60,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224692,Not published,Not published,FOXTER
480000,101,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224699,Not published,Not published,FOXTER
650000,101,rua riveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224705,Not published,Not published,FOXTER
395000,74,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224713,Not published,Not published,FOXTER
200000,40,avenida coronel lucas de oliveira,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224716,Not published,Not published,FOXTER
1306500,138,avenida toropi,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224718,Not published,Not published,FOXTER
350000,53,rua lagoinha,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224750,Not published,Not published,FOXTER
287000,58,rua felizardo furtado,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224751,Not published,Not published,FOXTER
210000,39,rua vicente da fontoura,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224875,Not published,Not published,FOXTER
200000,31,avenida protasio alves,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/225295,Not published,Not published,FOXTER
576798,86,rua felizardo furtado,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/225297,Not published,Not published,FOXTER
398000,63,rua felipe de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/225304,Not published,Not published,FOXTER
531793,86,rua felizardo furtado,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/225310,Not published,Not published,FOXTER
749000,140,avenida alegrete,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226027,Not published,Not published,FOXTER
398000,78,rua felizardo furtado,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226034,Not published,Not published,FOXTER
515000,78,rua joao abbott,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226035,Not published,Not published,FOXTER
450000,54,avenida carlos gomes,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/226037,Not published,Not published,FOXTER
1200000,129,avenida guapore,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226038,Not published,Not published,FOXTER
600000,121,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226039,Not published,Not published,FOXTER
185000,52,rua ferreira viana,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/226066,Not published,Not published,FOXTER
320000,71,avenida lageado,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226070,Not published,Not published,FOXTER
690000,123,avenida ijui,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226078,Not published,Not published,FOXTER
2200000,447,rua joao abbott,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226080,Not published,Not published,FOXTER
330000,81,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226081,Not published,Not published,FOXTER
350000,64,rua professor ivo corseuil,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226082,Not published,Not published,FOXTER
692000,113,avenida bage,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226085,Not published,Not published,FOXTER
590000,104,avenida joao obino,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226088,Not published,Not published,FOXTER
790000,120,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226089,Not published,Not published,FOXTER
530000,74,rua guararapes,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226091,Not published,Not published,FOXTER
189000,32,avenida ijui,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/226096,Not published,Not published,FOXTER
320000,53,avenida alegrete,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226098,Not published,Not published,FOXTER
621000,79,rua maranguape,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226099,Not published,Not published,FOXTER
730000,180,avenida lageado,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226101,Not published,Not published,FOXTER
320000,49,avenida lageado,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/226102,Not published,Not published,FOXTER
400000,90,rua ferreira viana,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226103,Not published,Not published,FOXTER
350000,71,rua joao abbott,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226116,Not published,Not published,FOXTER
229900,40,rua carazinho,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/226120,Not published,Not published,FOXTER
299000,59,rua santos neto,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226152,Not published,Not published,FOXTER
209000,50,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226158,Not published,Not published,FOXTER
298000,94,avenida protasio alves,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226160,Not published,Not published,FOXTER
525000,75,avenida guapore,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226168,Not published,Not published,FOXTER
750000,121,avenida protasio alves,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226186,Not published,Not published,FOXTER
480000,125,avenida palmeira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226239,Not published,Not published,FOXTER
350000,77,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226279,Not published,Not published,FOXTER
149000,43,avenida protasio alves,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/226281,Not published,Not published,FOXTER
190000,39,rua vicente da fontoura,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/226284,Not published,Not published,FOXTER
640000,112,avenida carlos gomes,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226286,Not published,Not published,FOXTER
1800000,257,avenida carlos gomes,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226293,Not published,Not published,FOXTER
900000,120,avenida doutor nilo pecanha,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226300,Not published,Not published,FOXTER
170000,42,avenida coronel lucas de oliveira,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/226302,Not published,Not published,FOXTER
340000,74,rua felipe de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226309,Not published,Not published,FOXTER
1990000,282,avenida itajai,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226319,Not published,Not published,FOXTER
265000,40,avenida alegrete,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/226412,Not published,Not published,FOXTER
279000,96,rua barao do amazonas,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226507,Not published,Not published,FOXTER
424000,72,rua felipe de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226582,Not published,Not published,FOXTER
360000,66,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226725,Not published,Not published,FOXTER
240000,41,avenida nilopolis,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/226726,Not published,Not published,FOXTER
320000,40,avenida montenegro,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/226728,Not published,Not published,FOXTER
242000,70,avenida montenegro,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226731,Not published,Not published,FOXTER
220000,65,avenida protasio alves,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226732,Not published,Not published,FOXTER
1915000,227,avenida itajai,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226858,Not published,Not published,FOXTER
440000,79,avenida protasio alves,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/226859,Not published,Not published,FOXTER
192000,42,rua ferreira viana,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/226860,Not published,Not published,FOXTER
321000,67,rua felizardo furtado,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226862,Not published,Not published,FOXTER
690000,109,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/227644,Not published,Not published,FOXTER
530000,94,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/227666,Not published,Not published,FOXTER
530000,82,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/227754,Not published,Not published,FOXTER
899000,149,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/227799,Not published,Not published,FOXTER
693500,106,rua amelia teles,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/227936,Not published,Not published,FOXTER
499000,93,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/227970,Not published,Not published,FOXTER
232000,39,rua amelia teles,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/228184,Not published,Not published,FOXTER
360000,72,avenida nilopolis,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/228192,Not published,Not published,FOXTER
340000,63,rua joao abbott,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229201,Not published,Not published,FOXTER
309000,79,rua artigas,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229208,Not published,Not published,FOXTER
280000,80,avenida alegrete,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229209,Not published,Not published,FOXTER
290000,80,avenida alegrete,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229221,Not published,Not published,FOXTER
895000,163,rua coronel corte real,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229223,Not published,Not published,FOXTER
300000,70,avenida alegrete,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229224,Not published,Not published,FOXTER
319000,67,rua ferreira viana,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229225,Not published,Not published,FOXTER
449000,63,rua carazinho,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229232,Not published,Not published,FOXTER
394000,100,rua general souza doca,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229242,Not published,Not published,FOXTER
320000,60,avenida coronel lucas de oliveira,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/229264,Not published,Not published,FOXTER
250000,48,avenida protasio alves,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/229277,Not published,Not published,FOXTER
650000,113,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229279,Not published,Not published,FOXTER
700000,128,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229286,Not published,Not published,FOXTER
270000,68,avenida protasio alves,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229288,Not published,Not published,FOXTER
950000,154,avenida itajai,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229303,Not published,Not published,FOXTER
199000,40,avenida ijui,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/229311,Not published,Not published,FOXTER
444000,70,avenida coronel lucas de oliveira,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/229316,Not published,Not published,FOXTER
169000,32,avenida ijui,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/229322,Not published,Not published,FOXTER
860000,91,avenida guapore,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229331,Not published,Not published,FOXTER
290000,71,avenida alegrete,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229333,Not published,Not published,FOXTER
1450000,169,rua murilo furtado,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229338,Not published,Not published,FOXTER
159000,35,rua artigas,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/229343,Not published,Not published,FOXTER
370000,87,rua ferreira viana,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229454,Not published,Not published,FOXTER
1350000,250,avenida bage,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229456,Not published,Not published,FOXTER
460000,73,avenida lageado,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229459,Not published,Not published,FOXTER
145000,31,avenida protasio alves,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/229491,Not published,Not published,FOXTER
730000,113,avenida doutor nilo pecanha,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229492,Not published,Not published,FOXTER
250000,65,avenida protasio alves,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229494,Not published,Not published,FOXTER
365000,57,rua dona oti,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229502,Not published,Not published,FOXTER
579000,103,rua barao do amazonas,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229602,Not published,Not published,FOXTER
497000,663,rua machado de assis,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229604,Not published,Not published,FOXTER
440000,80,rua carazinho,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229607,Not published,Not published,FOXTER
1575000,216,rua visconde de duprat,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229609,Not published,Not published,FOXTER
387000,57,avenida montenegro,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229610,Not published,Not published,FOXTER
1150000,206,rua amelia teles,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229658,Not published,Not published,FOXTER
200000,39,rua ferreira viana,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/229764,Not published,Not published,FOXTER
500000,96,rua visconde de duprat,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229766,Not published,Not published,FOXTER
410000,110,rua general souza doca,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229769,Not published,Not published,FOXTER
480000,110,rua felipe de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/229775,Not published,Not published,FOXTER
251750,78,rua engenheiro antonio carlos tibirica,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/234031,Not published,Not published,FOXTER
310000,78,rua engenheiro antonio carlos tibirica,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/238033,Not published,Not published,FOXTER
240000,62,rua engenheiro antonio carlos tibirica,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/238092,Not published,Not published,FOXTER
754831,67,avenida lageado,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/238207,Not published,Not published,FOXTER
349000,74,rua felipe de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/240277,Not published,Not published,FOXTER
730000,94,rua sacadura cabral,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/240322,Not published,Not published,FOXTER
899000,95,avenida taquara,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/241405,Not published,Not published,FOXTER
210000,40,avenida alegrete,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/241407,Not published,Not published,FOXTER
2500000,388,rua regente,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/101641,Not published,Not published,FOXTER
1500000,150,rua borges do canto,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/149358,Not published,Not published,FOXTER
320000,95,rua barao do amazonas,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/161605,Not published,Not published,FOXTER
560000,72,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/219935,Not published,Not published,FOXTER
1200000,165,rua ferreira viana,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/172403,Not published,Not published,FOXTER
250000,50,rua barao do amazonas,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/12190,Not published,Not published,FOXTER
2500000,350,rua borges do canto,Not published,petrópolis,4,https://www.foxterciaimobiliaria.com.br/imovel/149359,Not published,Not published,FOXTER
445000,65,rua joao abbott,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/14545,Not published,Not published,FOXTER
1070000,264,avenida taquara,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/199238,Not published,Not published,FOXTER
330000,65,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/159090,Not published,Not published,FOXTER
1500000,489,rua professor ivo corseuil,Not published,petrópolis,4,https://www.foxterciaimobiliaria.com.br/imovel/210402,Not published,Not published,FOXTER
140000,26,avenida protasio alves,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/162982,Not published,Not published,FOXTER
1200000,250,rua faria santos,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/212530,Not published,Not published,FOXTER
730000,117,rua general souza doca,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/169253,Not published,Not published,FOXTER
1200000,230,rua sinimbu,Not published,petrópolis,4,https://www.foxterciaimobiliaria.com.br/imovel/218698,Not published,Not published,FOXTER
3500000,180,avenida itajai,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/170806,Not published,Not published,FOXTER
2100000,270,rua eca de queiroz,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224799,Not published,Not published,FOXTER
850000,65,rua felizardo furtado,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/135286,Not published,Not published,FOXTER
1470000,196,avenida lavras,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224880,Not published,Not published,FOXTER
185500,46,rua mariz e barros,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/190048,Not published,Not published,FOXTER
1300000,184,rua coronel corte real,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/225306,Not published,Not published,FOXTER
650000,76,avenida bage,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/194033,Not published,Not published,FOXTER
1600000,254,rua visconde de duprat,Not published,petrópolis,4,https://www.foxterciaimobiliaria.com.br/imovel/225307,Not published,Not published,FOXTER
232000,56,rua ferreira viana,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/196082,Not published,Not published,FOXTER
2000000,220,rua coronel corte real,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226045,Not published,Not published,FOXTER
940000,77,rua mario antunes da cunha,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/201100,Not published,Not published,FOXTER
1300000,217,rua doutor joao dutra,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/226049,Not published,Not published,FOXTER
340000,43,rua felipe de oliveira,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/202741,Not published,Not published,FOXTER
2340000,290,avenida bage,Not published,petrópolis,4,https://www.foxterciaimobiliaria.com.br/imovel/226057,Not published,Not published,FOXTER
1420000,99,avenida senador tarso dutra,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/207572,Not published,Not published,FOXTER
1540000,243,rua amelia teles,Not published,petrópolis,4,https://www.foxterciaimobiliaria.com.br/imovel/226075,Not published,Not published,FOXTER
870000,103,rua professor cristiano fischer,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/212861,Not published,Not published,FOXTER
1297000,250,rua ferreira viana,Not published,petrópolis,6,https://www.foxterciaimobiliaria.com.br/imovel/226095,Not published,Not published,FOXTER
600000,63,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/215119,Not published,Not published,FOXTER
3500000,430,avenida iguassu,Not published,petrópolis,4,https://www.foxterciaimobiliaria.com.br/imovel/229243,Not published,Not published,FOXTER
400000,66,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/215290,Not published,Not published,FOXTER
841000,116,avenida protasio alves,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/179530,Not published,Not published,FOXTER
1552082,114,avenida itajai,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/215734,Not published,Not published,FOXTER
851000,117,rua mariz e barros,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/206218,Not published,Not published,FOXTER
3188403,231,avenida itajai,Not published,petrópolis,4,https://www.foxterciaimobiliaria.com.br/imovel/215736,Not published,Not published,FOXTER
